ITEM;CÓDIGOS;CLASSE/TIPO;DESCRIÇÃO;UN; VALOR 
001.08.62;91006;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM PANOS DE FACHADA COM VÃOS. AF_06/2015;M2; 9,56 
001.08.63;91007;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM PANOS DE FACHADA SEM VÃOS. AF_06/2015;M2; 8,62 
001.08.64;91008;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM PANOS DE FACHADA COM VARANDA. AF_06/2015;M2; 10,32 
001.08.65;92263;FUES;FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_12/2015;M2; 76,35 
001.08.66;92264;FUES;FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_12/2015;M2; 94,12 
001.08.67;92265;FUES;FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_12/2015;M2; 59,27 
001.08.68;92266;FUES;FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_12/2015;M2; 75,11 
001.08.69;92267;FUES;FABRICAÇÃO DE FÔRMA PARA LAJES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_12/2015;M2; 26,62 
001.08.70;92268;FUES;FABRICAÇÃO DE FÔRMA PARA LAJES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_12/2015;M2; 40,60 
001.08.71;92269;FUES;FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM MADEIRA SERRADA, E=25 MM. AF_12/2015;M2; 45,33 
001.08.72;92270;FUES;FABRICAÇÃO DE FÔRMA PARA VIGAS, COM MADEIRA SERRADA, E = 25 MM. AF_12/2015;M2; 36,22 
001.08.73;92271;FUES;FABRICAÇÃO DE FÔRMA PARA LAJES, EM MADEIRA SERRADA, E=25 MM. AF_12/2015;M2; 24,15 
001.08.74;92272;FUES;FABRICAÇÃO DE ESCORAS DE VIGA DO TIPO GARFO, EM MADEIRA. AF_12/2015;M; 16,02 
001.08.75;92273;FUES;FABRICAÇÃO DE ESCORAS DO TIPO PONTALETE, EM MADEIRA. AF_12/2015;M; 6,35 
001.08.76;92408;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 1 UTILIZAÇÃO. AF_12/2015;M2; 105,79 
001.08.77;92409;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 1 UTILIZAÇÃO. AF_12/2015;M2; 98,87 
001.08.78;92410;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 76,62 
001.08.79;92411;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 70,51 
001.08.80;92412;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 52,99 
001.08.81;92413;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 48,28 
001.08.82;92414;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 66,87 
001.08.83;92415;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 60,76 
001.08.84;92416;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 79,44 
001.08.85;92417;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 73,35 
001.08.86;92418;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 40,46 
001.08.87;92419;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 35,77 
001.08.88;92420;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 50,13 
001.08.89;92421;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 45,43 
001.08.90;92422;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 31,97 
001.08.91;92423;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 27,90 
001.08.92;92424;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 40,38 
001.08.93;92425;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 36,30 
001.08.94;92426;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 27,70 
001.08.95;92427;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 23,92 
001.08.96;92428;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 35,48 
001.08.97;92429;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 31,71 
001.08.98;92430;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 25,27 
001.08.99;92431;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 29,07 
001.08.100;92432;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 21,68 
001.08.101;92433;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 32,66 
001.08.102;92434;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 23,69 
001.08.103;92435;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 20,22 
001.08.104;92436;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 30,82 
001.08.105;92437;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 27,36 
001.08.106;92438;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 22,54 
001.08.107;92439;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 19,16 
001.08.108;92440;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 29,48 
001.08.109;92441;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 26,13 
001.08.110;92442;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 20,22 
001.08.111;92443;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 16,96 
001.08.112;92444;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 26,94 
001.08.113;92445;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 23,68 
001.08.114;92446;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM PONTALETE DE MADEIRA, PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 1 UTILIZAÇÃO. AF_12/2015;M2; 101,47 
001.08.115;92447;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM PONTALETE DE MADEIRA, PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 77,09 
001.08.116;92448;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM PONTALETE DE MADEIRA, PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 56,77 
001.08.117;92449;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 177,14 
001.08.118;92450;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 84,76 
001.08.119;92451;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 112,38 
001.08.120;92452;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 73,09 
001.08.121;92453;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 130,40 
001.08.122;92454;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 66,86 
001.08.123;92455;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 82,17 
001.08.124;92456;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 56,35 
001.08.125;92457;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 101,99 
001.08.126;92458;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 57,32 
001.08.127;92459;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 65,00 
001.08.128;92460;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 6 UTILIZAÇÕES. AF_12/2015;M2; 47,84 
001.08.129;92461;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 81,52 
001.08.130;92462;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 49,67 
001.08.131;92463;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 52,38 
001.08.132;92464;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA RESINADA, 8 UTILIZAÇÕES. AF_12/2015;M2; 41,09 
001.08.133;92465;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 69,82 
001.08.134;92466;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 45,80 
001.08.135;92467;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 45,59 
001.08.136;92468;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 10 UTILIZAÇÕES. AF_12/2015;M2; 37,86 
001.08.137;92469;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 60,70 
001.08.138;92470;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 41,38 
001.08.139;92471;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 39,90 
001.08.140;92472;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 12 UTILIZAÇÕES. AF_12/2015;M2; 34,11 
001.08.141;92473;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 53,85 
001.08.142;92474;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 37,78 
001.08.143;92475;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 35,61 
001.08.144;92476;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 14 UTILIZAÇÕES. AF_12/2015;M2; 31,10 
001.08.145;92477;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 43,27 
001.08.146;92478;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 31,28 
001.08.147;92479;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO COM GARFO DE MADEIRA, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 28,63 
001.08.148;92480;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE VIGA, ESCORAMENTO METÁLICO, PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA PLASTIFICADA, 18 UTILIZAÇÕES. AF_12/2015;M2; 25,66 
001.08.149;92481;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA COM ÁREA MÉDIA MENOR OU IGUAL A 20 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 1 UTILIZAÇÃO. AF_12/2015;M2; 132,41 
001.08.150;92482;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA COM ÁREA MÉDIA MAIOR QUE 20 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 1 UTILIZAÇÃO. AF_12/2015;M2; 124,35 
001.08.151;92483;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA COM ÁREA MÉDIA MENOR OU IGUAL A 20 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 104,95 
001.08.152;92484;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA COM ÁREA MÉDIA MAIOR QUE 20 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 97,83 
001.08.153;92485;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA COM ÁREA MÉDIA MENOR OU IGUAL A 20 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 73,51 
001.08.154;92486;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE LAJE MACIÇA COM ÁREA MÉDIA MAIOR QUE 20 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 68,04 
