ITEM;CÓDIGOS;CLASSE/TIPO;DESCRIÇÃO;UN; VALOR 
001.07.185;84894;ESQV;PUXADOR CONCHA EM LATAO CROMADO OU POLIDO PARA PORTA OU JANELA DE CORRER, COM FURO PARA CHAVE, 4X10CM;UN; 17,68 
001.07.186;84895;ESQV;PUXADOR CONCHA EM LATAO CROMADO OU POLIDO PARA PORTA OU JANELA DE CORRER, 3X9CM;UN; 111,83 
001.07.187;84896;ESQV;CARRANCA DE FERRO CROMADO 40MM PARA JANELA DE ABRIR;UN; 48,38 
001.07.188;84897;ESQV;"TRILHO QUADRADO DE ALUMINIO 1/4"" PARA RODIZIOS";M; 28,22 
001.07.189;84898;ESQV;"TRILHO ""U"" DE ALUMINIO, 40X40MM E ROLDANA FIXA DUPLA DE LATAO COM ROLAMENTO PARA PORTA OU JANELA DE CORRER";M; 23,10 
001.07.190;84899;ESQV;"FECHO CHATO DE SOBREPOR EM FERRO ZINCADO/NIQUEL GALVANIZADO OU POLIDO, 5""";UN; 13,96 
001.07.191;74046/1;ESQV;"TARJETA DE FERRO CROMADO DE SOBREPOR 2""";UN; 8,18 
001.07.192;74046/2;ESQV;TARJETA TIPO LIVRE/OCUPADO PARA PORTA DE BANHEIRO;UN; 31,56 
001.07.193;74047/1;ESQV;"DOBRADICA EM FERRO CROMADO 3X3"", SEM ANEIS";UN; 15,09 
001.07.194;74047/2;ESQV;"DOBRADICA EM ACO/FERRO, 3"" X 21/2"", E=1,9 A 2 MM, SEM ANEL, CROMADO OU ZINCADO, TAMPA BOLA, COM PARAFUSOS";UN; 15,09 
001.07.195;74047/3;ESQV;"DOBRADICA EM LATAO CROMADO 3X3"", COM ANEIS";UN; 21,95 
001.07.196;74047/4;ESQV;DOBRADICA EM LATAO CROMADO 3 X 2 1/2”;UN; 13,66 
001.07.197;74047/7;ESQV;"DOBRADICA EM FERRO CROMADO 3X2 1/2"", SEM ANEIS";UN; 12,16 
001.07.198;74084/1;ESQV;PORTA CADEADO ZINCADO OXIDADO PRETO COM CADEADO DE ACO GRAFITADO OXIDADO ENVERNIZADO 45MM;UN; 37,11 
001.07.199;84950;ESQV;FECHO EMBUTIR TIPO UNHA 40CM C/COLOCACAO;UN; 68,75 
001.07.200;84952;ESQV;FECHO EMBUTIR TIPO UNHA 22CM C/COLOCACAO;UN; 58,12 
001.07.201;84955;ESQV;FECHADURA CROMADA COM CILINDRO PARA ARMARIOS;UN; 34,24 
001.07.202;72116;ESQV;VIDRO LISO COMUM TRANSPARENTE, ESPESSURA 3MM;M2; 80,53 
001.07.203;72117;ESQV;VIDRO LISO COMUM TRANSPARENTE, ESPESSURA 4MM;M2; 103,15 
001.07.204;72118;ESQV;VIDRO TEMPERADO INCOLOR, ESPESSURA 6MM, FORNECIMENTO E INSTALACAO, INCLUSIVE MASSA PARA VEDACAO;M2; 151,08 
001.07.205;72119;ESQV;VIDRO TEMPERADO INCOLOR, ESPESSURA 8MM, FORNECIMENTO E INSTALACAO, INCLUSIVE MASSA PARA VEDACAO;M2; 190,94 
001.07.206;72120;ESQV;VIDRO TEMPERADO INCOLOR, ESPESSURA 10MM, FORNECIMENTO E INSTALACAO, INCLUSIVE MASSA PARA VEDACAO;M2; 241,75 
001.07.207;72121;ESQV;VIDRO TEMPERADO COLORIDO VERDE, ESPESSURA 10MM, FORNECIMENTO E INSTALACAO, INCLUSIVE MASSA PARA VEDACAO;M2; 299,33 
001.07.208;72122;ESQV;VIDRO FANTASIA TIPO CANELADO, ESPESSURA 4MM;M2; 88,73 
001.07.209;72123;ESQV;VIDRO ARAMADO, ESPESSURA 7MM;M2; 234,57 
001.07.210;73838/1;ESQV;PORTA DE VIDRO TEMPERADO, 0,9X2,10M, ESPESSURA 10MM, INCLUSIVE ACESSORIOS;UN; 1.614,66 
001.07.211;74125/1;ESQV;ESPELHO CRISTAL ESPESSURA 4MM, COM MOLDURA DE MADEIRA;M2; 307,79 
001.07.212;74125/2;ESQV;ESPELHO CRISTAL ESPESSURA 4MM, COM MOLDURA EM ALUMINIO E COMPENSADO 6MM PLASTIFICADO COLADO;M2; 363,11 
001.07.213;84957;ESQV;VIDRO LISO COMUM TRANSPARENTE, ESPESSURA 5MM;M2; 123,56 
001.07.214;84959;ESQV;VIDRO LISO COMUM TRANSPARENTE, ESPESSURA 6MM;M2; 144,40 
001.07.215;85001;ESQV;VIDRO LISO FUME, ESPESSURA 4MM;M2; 137,45 
001.07.216;85002;ESQV;VIDRO LISO FUME, ESPESSURA 6MM;M2; 193,01 
001.07.217;85004;ESQV;VIDRO FANTASIA MARTELADO 4MM;M2; 95,79 
001.07.218;85005;ESQV;ESPELHO CRISTAL, ESPESSURA 4MM, COM PARAFUSOS DE FIXACAO, SEM MOLDURA;M2; 279,98 
001.07.219;68054;ESQV;PORTAO DE FERRO EM CHAPA GALVANIZADA PLANA 14 GSG;M2; 161,26 
001.07.220;74100/1;ESQV;"PORTAO DE FERRO COM VARA 1/2"", COM REQUADRO";M2; 345,19 
001.07.221;74238/2;ESQV;"PORTAO EM TELA ARAME GALVANIZADO N.12 MALHA 2"" E MOLDURA EM TUBOS DE ACO COM DUAS FOLHAS DE ABRIR, INCLUSO FERRAGENS";M2; 724,60 
001.07.222;85188;ESQV;PORTAO EM TUBO DE ACO GALVANIZADO DIN 2440/NBR 5580, PAINEL UNICO, DIMENSOES 1,0X1,6M, INCLUSIVE CADEADO;UN; 371,00 
001.07.223;85189;ESQV;PORTAO EM TUBO DE ACO GALVANIZADO DIN 2440/NBR 5580, PAINEL UNICO, DIMENSOES 4,0X1,2M, INCLUSIVE CADEADO;UN; 907,36 
001.07.224;68052;ESQV;JANELA BASCULANTE DE ALUMINIO;M2; 392,99 
001.07.225;73809/1;ESQV;JANELA DE ALUMINIO TIPO MAXIM AR, INCLUSO GUARNICOES E VIDRO FANTASIA;M2; 419,96 
001.07.226;74067/1;ESQV;JANELA DE CORRER EM ALUMINIO, COM QUATRO FOLHAS PARA VIDRO, DUAS FIXAS E DUAS MOVEIS, INCLUSO GUARNICAO E VIDRO LISO INCOLOR;M2; 400,23 
001.07.227;74067/2;ESQV;JANELA DE CORRER EM ALUMINIO, FOLHAS PARA VIDRO, COM BANDEIRA, INCLUSO GUARNICAO E VIDRO LISO INCOLOR;M2; 496,11 
001.07.228;85010;ESQV;CAIXILHO FIXO, DE ALUMINIO, PARA VIDRO;M2; 345,26 
001.07.229;85014;ESQV;CAIXILHO FIXO, DE ALUMINIO, COM TELA DE METAL FIO 12 MALHA 3X3CM;M2; 421,18 
001.07.230;73908/1;ESQV;"CANTONEIRA DE ALUMINIO 2""X2"", PARA PROTECAO DE QUINA DE PAREDE";M; 33,58 
001.07.231;73908/2;ESQV;"CANTONEIRA DE ALUMINIO 1""X1”, PARA PROTECAO DE QUINA DE PAREDE";M; 25,21 
001.07.232;85015;ESQV;CANTONEIRA DE MADEIRA 3,0X3,0X1,0CM;M; 16,43 
001.07.233;85016;ESQV;CANTONEIRA DE MADEIRA COM LAMINADO MELAMINICO FOSCO 3,0X3,0X1,0CM;M; 19,79 
001.08;;FUES;FUNDACOES E ESTRUTURAS;;
001.08.01;73713;FUES;ARRASAMENTO DE TUBULAO DE CONCRETO D=1,00 A 1,20M. (INCLUI ENCARREGADO).;UN; 297,55 
001.08.02;73761/1;FUES;ARRASAMENTO DE TUBULAO DE CONCRETO D=0,80M.;UN; 198,36 
001.08.03;73761/2;FUES;ARRASAMENTO DE TUBULAO DE CONCRETO D=1,25 A 1,40M.;UN; 343,83 
001.08.04;73761/3;FUES;ARRASAMENTO DE TUBULAO DE CONCRETO D=1,45 A 1,60M.;UN; 396,73 
001.08.05;73761/4;FUES;ARRASAMENTO DE TUBULAO DE CONCRETO D=1,65 A 2,00M.;UN; 495,92 
001.08.06;73761/5;FUES;ARRASAMENTO DE TUBULAO DE CONCRETO D=2,10 A 2,50M.;UN; 614,94 
001.08.07;79475;FUES;ESCAVACAO MANUAL CAMPO ABERTO P/TUBULAO - FUSTE E/OU BASE (PARA TODAS AS PROFUNDIDADES);M3; 287,44 
001.08.08;72819;FUES;ESTACA A TRADO (BROCA) DIAMETRO 30CM EM CONCRETO ARMADO MOLDADA IN-LOCO, 20 MPA;M; 82,42 
001.08.09;72820;FUES;CORTE E PREPARO EM CABECA DE ESTACA;UN; 33,30 
001.08.10;74156/1;FUES;ESTACA A TRADO(BROCA) D=25CM C/CONCRETO FCK=15MPA+20KG ACO/M3       MOLD.IN-LOCO;M; 52,19 
001.08.11;74156/2;FUES;ESTACA A TRADO (BROCA) DIAMETRO = 25 CM, EM CONCRETO MOLDADO IN LOCO, 15 MPA, SEM ARMACAO.;M; 46,56 
001.08.12;74156/3;FUES;ESTACA A TRADO (BROCA) DIAMETRO = 20 CM, EM CONCRETO MOLDADO IN LOCO, 15 MPA, SEM ARMACAO.;M; 39,88 
001.08.13;89198;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO, SEÇÃO QUADRADA, CAPACIDADE DE 25 TONELADAS, COMPRIMENTO TOTAL CRAVADO ATÉ 5M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 88,85 
001.08.14;89199;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO, SEÇÃO QUADRADA, CAPACIDADE DE 50 TONELADAS, COMPRIMENTO TOTAL CRAVADO ATÉ 5M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 117,76 
001.08.15;89200;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO CENTRIFUGADO, SEÇÃO CIRCULAR, CAPACIDADE DE 100 TONELADAS, COMPRIMENTO TOTAL CRAVADO ATÉ 5M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 281,84 
001.08.16;89201;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO, SEÇÃO QUADRADA, CAPACIDADE DE 25 TONELADAS, COMPRIMENTO TOTAL CRAVADO ACIMA DE 5M ATÉ 12M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 74,18 
001.08.17;89202;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO, SEÇÃO QUADRADA, CAPACIDADE DE 50 TONELADAS, COMPRIMENTO TOTAL CRAVADO ACIMA DE 5M ATÉ 12M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 97,52 
001.08.18;89203;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO CENTRIFUGADO, SEÇÃO CIRCULAR, CAPACIDADE DE 100 TONELADAS, COMPRIMENTO TOTAL CRAVADO ACIMA DE 5M ATÉ 12M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 233,92 
001.08.19;89204;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO, SEÇÃO QUADRADA, CAPACIDADE DE 25 TONELADAS COMPRIMENTO TOTAL CRAVADO ACIMA DE 12M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 69,00 
001.08.20;89205;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO, SEÇÃO QUADRADA, CAPACIDADE DE 50 TONELADAS, COMPRIMENTO TOTAL CRAVADO ACIMA DE 12M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 91,42 
001.08.21;89206;FUES;ESTACA PRÉ-MOLDADA DE CONCRETO CENTRIFUGADO, SEÇÃO CIRCULAR, CAPACIDADE DE 100 TONELADAS, COMPRIMENTO TOTAL CRAVADO ACIMA DE 12M, BATE-ESTACAS POR GRAVIDADE SOBRE ROLOS. AF_03/2016;M; 222,21 
001.08.22;90808;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 30 CM, COMPRIMENTO TOTAL ATÉ 15 M, PERFURATRIZ COM TORQUE DE 170 KN.M. AF_02/2015;M; 73,92 
001.08.23;90809;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 30 CM, COMPRIMENTO TOTAL ACIMA DE 15 M ATÉ 20 M, PERFURATRIZ COM TORQUE DE 170 KN.M. AF_02/2015;M; 71,90 
001.08.24;90810;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 50 CM, COMPRIMENTO TOTAL ATÉ 15 M, PERFURATRIZ COM TORQUE DE 170 KN.M. AF_02/2015;M; 165,42 
001.08.25;90811;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 50 CM, COMPRIMENTO TOTAL ACIMA DE 15 M ATÉ 30 M, PERFURATRIZ COM TORQUE DE 170 KN.M. AF_02/2015;M; 159,37 
001.08.26;90812;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 70 CM, COMPRIMENTO TOTAL ATÉ 15 M, PERFURATRIZ COM TORQUE DE 170 KN.M. AF_02/2015;M; 290,17 
001.08.27;90813;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 70 CM, COMPRIMENTO TOTAL ACIMA DE 15 M ATÉ 30 M, PERFURATRIZ COM TORQUE DE 170 KN.M. AF_02/2015;M; 281,80 
001.08.28;90814;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 80 CM, COMPRIMENTO TOTAL ATÉ 30 M, PERFURATRIZ COM TORQUE DE 170 KN.M. AF_02/2015;M; 356,34 
001.08.29;90815;FUES;ESTACA HÉLICE CONTÍNUA, DIÂMETRO DE 90 CM, COMPRIMENTO TOTAL ATÉ 30 M, PERFURATRIZ COM TORQUE DE 263 KN.M. AF_02/2015;M; 435,72 
001.08.30;90877;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 25 CM DE DIÂMETRO, ATÉ 9 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 37,84 
001.08.31;90878;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 25 CM DE DIÂMETRO, ACIMA DE 9 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 36,78 
001.08.32;90880;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 25 CM DE DIÂMETRO, ATÉ 9 M DE COMPRIMENTO, CONCRETO LANÇADO MANUALMENTE. AF_02/2015;M; 47,22 
001.08.33;90881;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 25 CM DE DIÂMETRO, ACIMA DE 9 M DE COMPRIMENTO, CONCRETO LANÇADO MANUALMENTE. AF_02/2015;M; 44,23 
001.08.34;90883;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 40 CM DE DIÂMETRO, ATÉ 9 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 75,39 
001.08.35;90884;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 40 CM DE DIÂMETRO, ACIMA DE 9 M ATÉ 15 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 74,15 
001.08.36;90885;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 40 CM DE DIÂMETRO, ACIMA DE 15 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 73,58 
001.08.37;90886;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 60 CM DE DIÂMETRO, ATÉ 9 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 156,34 
001.08.38;90887;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 60 CM DE DIÂMETRO, ACIMA DE 9 M ATÉ 15 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 154,91 
001.08.39;90888;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 60 CM DE DIÂMETRO, ACIMA DE 15 M DE COMPRIMENTO, CONCRETO LANÇADO POR CAMINHÃO BETONEIRA. AF_02/2015;M; 154,29 
001.08.40;90889;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 60 CM DE DIÂMETRO, ATÉ 9 M DE COMPRIMENTO, CONCRETO LANÇADO POR BOMBA LANÇA. AF_02/2015;M; 185,40 
001.08.41;90890;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 60 CM DE DIÂMETRO, ACIMA DE 9 M ATÉ 15 M DE COMPRIMENTO, CONCRETO LANÇADO POR BOMBA LANÇA. AF_02/2015;M; 183,13 
001.08.42;90891;FUES;ESTACA ESCAVADA MECANICAMENTE, SEM FLUIDO ESTABILIZANTE, COM 60 CM DE DIÂMETRO, ACIMA DE 15 M DE COMPRIMENTO, CONCRETO LANÇADO POR BOMBA LANÇA. AF_02/2015;M; 182,12 
001.08.43;73692;FUES;LASTRO DE AREIA MEDIA;M3; 92,66 
001.08.44;74164/4;FUES;LASTRO DE BRITA;M3; 120,91 
001.08.45;83532;FUES;LASTRO DE CONCRETO, PREPARO MECANICO;M3; 384,17 
001.08.46;83534;FUES;LASTRO DE CONCRETO, PREPARO MECANICO, INCLUSO ADITIVO IMPERMEABILIZANTE;M3; 478,53 
001.08.47;5651;FUES;FORMA TABUA PARA CONCRETO EM FUNDACAO C/ REAPROVEITAMENTO 5X;M2; 24,06 
001.08.48;5970;FUES;FORMA TABUA PARA CONCRETO EM FUNDACAO, C/ REAPROVEITAMENTO 2X.;M2; 40,76 
001.08.49;74007/1;FUES;FORMA TABUA P/ CONCRETO EM FUNDACAO C/ REAPROVEITAMENTO 10 X.;M2; 19,40 
001.08.50;74074/4;FUES;FORMA TABUA P/CONCRETO EM FUNDACAO S/REAPROVEITAMENTO;M2; 53,04 
001.08.51;74076/1;FUES;FORMA TABUA P/ CONCRETO EM FUNDACAO RADIER C/ REAPROVEITAMENTO 3X.;M2; 29,39 
001.08.52;74076/2;FUES;FORMA TABUA P/ CONCRETO EM FUNDACAO RADIER C/ REAPROVEITAMENTO 5X.;M2; 21,92 
001.08.53;74076/3;FUES;FORMA TABUA P/ CONCRETO EM FUNDACAO RADIER C/ REAPROVEITAMENTO 10X.;M2; 16,35 
001.08.54;90996;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE MULTIPLOS PAVIMENTO, EM PLATIBANDA. AF_06/2015;M2; 9,68 
001.08.55;90997;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE MULTIPLOS PAVIMENTOS, EM FACES INTERNAS DE PAREDES. AF_06/2015;M2; 13,00 
001.08.56;90998;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE MULTIPLOS PAVIMENTOS, EM LAJES. AF_06/2015;M2; 15,60 
001.08.57;91000;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE MULTIPLOS PAVIMENTOS, EM PANOS DE FACHADA COM VÃOS. AF_06/2015;M2; 12,01 
001.08.58;91002;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE MULTIPLOS PAVIMENTOS, EM PANOS DE FACHADA SEM VÃOS. AF_06/2015;M2; 11,08 
001.08.59;91003;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE MULTIPLOS PAVIMENTOS, EM PANOS DE FACHADA COM VARANDAS. AF_06/2015;M2; 12,76 
001.08.60;91004;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM FACES INTERNAS DE PAREDES. AF_06/2015;M2; 10,24 
001.08.61;91005;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM LAJES. AF_06/2015;M2; 12,18 
001.08.62;91006;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM PANOS DE FACHADA COM VÃOS. AF_06/2015;M2; 9,50 
001.08.63;91007;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM PANOS DE FACHADA SEM VÃOS. AF_06/2015;M2; 8,57 
001.08.64;91008;FUES;FORMAS MANUSEÁVEIS PARA PAREDES DE CONCRETO MOLDADAS IN LOCO, DE EDIFICAÇÕES DE PAVIMENTO ÚNICO, EM PANOS DE FACHADA COM VARANDA. AF_06/2015;M2; 10,25 
001.08.65;92263;FUES;FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_12/2015;M2; 79,22 
001.08.66;92264;FUES;FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_12/2015;M2; 96,12 
001.08.67;92265;FUES;FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_12/2015;M2; 61,86 
001.08.68;92266;FUES;FABRICAÇÃO DE FÔRMA PARA VIGAS, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_12/2015;M2; 76,92 
001.08.69;92267;FUES;FABRICAÇÃO DE FÔRMA PARA LAJES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, E = 17 MM. AF_12/2015;M2; 29,11 
001.08.70;92268;FUES;FABRICAÇÃO DE FÔRMA PARA LAJES, EM CHAPA DE MADEIRA COMPENSADA PLASTIFICADA, E = 18 MM. AF_12/2015;M2; 42,40 
001.08.71;92269;FUES;FABRICAÇÃO DE FÔRMA PARA PILARES E ESTRUTURAS SIMILARES, EM MADEIRA SERRADA, E=25 MM. AF_12/2015;M2; 45,18 
001.08.72;92270;FUES;FABRICAÇÃO DE FÔRMA PARA VIGAS, COM MADEIRA SERRADA, E = 25 MM. AF_12/2015;M2; 36,13 
001.08.73;92271;FUES;FABRICAÇÃO DE FÔRMA PARA LAJES, EM MADEIRA SERRADA, E=25 MM. AF_12/2015;M2; 24,15 
001.08.74;92272;FUES;FABRICAÇÃO DE ESCORAS DE VIGA DO TIPO GARFO, EM MADEIRA. AF_12/2015;M; 16,20 
001.08.75;92273;FUES;FABRICAÇÃO DE ESCORAS DO TIPO PONTALETE, EM MADEIRA. AF_12/2015;M; 6,33 
001.08.76;92408;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 1 UTILIZAÇÃO. AF_12/2015;M2; 105,02 
001.08.77;92409;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 1 UTILIZAÇÃO. AF_12/2015;M2; 98,18 
001.08.78;92410;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 76,00 
001.08.79;92411;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 69,95 
001.08.80;92412;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 52,53 
001.08.81;92413;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM MADEIRA SERRADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 47,87 
001.08.82;92414;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 68,09 
001.08.83;92415;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 62,04 
001.08.84;92416;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 80,53 
001.08.85;92417;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO DUPLO, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 2 UTILIZAÇÕES. AF_12/2015;M2; 74,51 
001.08.86;92418;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MENOR OU IGUAL A 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 41,00 
001.08.87;92419;FUES;MONTAGEM E DESMONTAGEM DE FÔRMA DE PILARES RETANGULARES E ESTRUTURAS SIMILARES COM ÁREA MÉDIA DAS SEÇÕES MAIOR QUE 0,25 M², PÉ-DIREITO SIMPLES, EM CHAPA DE MADEIRA COMPENSADA RESINADA, 4 UTILIZAÇÕES. AF_12/2015;M2; 36,36 
